As_class,ts_soc,ts_silt,ts_ph,ts_clay,ts_cec,ss_soc,ss_silt,ss_ph,ss_clay,ss_cec,fluvisols,et0_yr,ai_et0,elevation,slope,precip,temp,distance_to_river,latitude,longitude
0,262,314,53,280,185,60,299,55,347,159,11,1466,14791,94,1.642019272,2169,23.95833317,1007.404273,26.65567613,94.06382114
0,265,332,56,275,159,55,309,58,366,140,11,1483,13269,101,1.642019272,1969,24.10833327,450.3302459,26.52273342,93.93975822
1,265,303,57,287,169,60,283,58,356,150,11,1474,13722,96,1.642019272,2023,24.04999987,1566.02463,26.51740878,94.16394321
1,316,307,55,271,177,65,287,55,331,156,11,1446,15234,118,1.642019272,2203,23.77499994,605.8747713,26.66333131,94.31199294
1,319,320,54,254,206,116,291,54,329,171,11,1448,14978,116,1.642019272,2169,23.80000003,806.1063443,26.6383722,94.29421505
0,236,344,57,264,150,40,332,59,325,132,12,1490,14910,84,1.642019272,2223,24.16666667,1723.090514,26.7143455,93.76612945
1,242,314,54,275,170,76,298,54,352,151,12,1467,14414,94,1.642019272,2115,23.9416666,2502.854284,26.62301028,94.03283888
0,250,322,55,267,153,85,311,56,352,144,12,1490,14380,85,1.642019272,2143,24.17499987,389.9258638,26.64204961,93.60695155
0,255,341,56,264,166,55,334,57,321,151,12,1485,14675,82,1.642019272,2180,24.17499971,50.0888456,26.67558061,93.77658987
0,264,349,54,251,168,87,338,55,350,150,12,1487,14278,87,1.642019272,2124,24.09999975,2059.744832,26.62685208,93.60278042
1,288,319,56,332,179,98,297,58,397,159,12,1482,13047,97,1.642019272,1934,24.0916667,1865.865914,26.46855859,94.04471343
1,297,315,54,263,194,101,278,55,344,170,12,1460,15248,102,1.642019272,2227,23.9416666,1917.964666,26.68533891,94.12663484
1,227,307,54,254,194,96,272,54,345,166,13,1458,15452,102,1.642019272,2254,23.92500019,2446.116511,26.70351063,94.1930776
1,241,338,55,266,167,55,314,57,359,139,13,1482,13417,100,1.642019272,1989,24.09166654,657.8894999,26.53333768,93.92119771
0,243,330,56,260,154,49,318,59,338,136,13,1485,14837,82,1.642019272,2204,24.18333308,1731.803804,26.69539059,93.77883641
1,251,322,55,275,183,46,302,57,337,160,13,1466,14779,88,1.642019272,2168,23.95833317,1496.828967,26.65196542,94.05597116
0,253,347,56,261,152,50,345,57,309,139,13,1487,14650,83,1.642019272,2179,24.18333308,172.3762796,26.67602879,93.77168957
1,254,295,55,275,187,62,264,56,376,164,13,1465,14361,97,1.642019272,2105,23.99166648,1174.588303,26.60053132,94.10688014
1,263,328,56,255,149,53,317,58,334,139,13,1490,14421,83,1.642019272,2149,24.18333308,1150.593196,26.6550333,93.63563659
1,263,344,55,271,195,57,279,58,410,151,13,1483,12694,106,1.642019272,1883,24.03333314,1368.129175,26.3928227,94.07058194
0,266,338,56,261,153,58,328,57,329,133,13,1487,14325,82,1.642019272,2131,24.14166641,527.1234428,26.64460697,93.72605781
0,273,341,56,253,165,48,317,58,346,144,13,1482,13776,92,1.642019272,2042,24.07499981,1134.294757,26.57964543,93.87703014
1,237,318,54,285,175,59,287,55,367,147,14,1475,13667,102,1.642019272,2017,24.04999987,2607.901683,26.53815263,94.08483325
0,238,342,55,275,166,59,327,57,358,145,14,1481,13487,103,1.642019272,1998,24.04166651,3014.677479,26.54360028,93.9544973
1,248,330,55,287,184,60,302,56,381,162,14,1480,13381,104,1.642019272,1981,24.04999987,1282.650306,26.52943359,93.98747245
0,264,332,57,269,170,59,319,58,356,156,14,1487,14380,83,1.642019272,2139,24.11666648,1373.503582,26.63610425,93.5988612
1,270,342,54,277,200,57,282,56,410,157,14,1483,12694,105,1.642019272,1883,24.03333314,1570.099804,26.39304963,94.0681407
1,306,323,54,244,209,89,289,55,341,177,14,1450,14611,114,1.642019272,2119,23.85833343,704.4438355,26.59988662,94.25508963
0,216,323,54,269,177,65,292,55,370,152,15,1483,14299,86,1.642019272,2122,24.07499981,2373.013477,26.6395566,93.85416833
0,257,320,56,278,178,58,293,58,362,157,15,1483,14623,87,1.642019272,2170,24.10833327,2334.845628,26.66991159,93.86257769
1,260,314,57,287,178,122,279,58,367,152,15,1472,13719,90,1.642019272,2020,24.0666666,1390.395066,26.53701036,94.09705369
1,260,329,55,291,169,67,307,57,374,151,15,1478,13235,98,1.642019272,1957,24.0999999,831.4585229,26.50750282,93.96025698
0,263,323,55,293,196,61,294,57,366,167,15,1478,13538,101,1.642019272,2002,24.01666641,2285.855966,26.54983769,94.00711014
1,279,318,56,269,189,64,278,57,367,164,15,1455,14613,98,1.642019272,2127,23.92500003,1774.051348,26.60277849,94.20106281
0,287,328,55,288,200,60,295,57,369,169,15,1475,13657,100,1.642019272,2015,23.99999984,2487.963149,26.55006478,94.00466494
1,221,319,53,270,162,69,297,53,352,144,16,1474,14463,97,1.642019272,2133,24.00833305,2181.54204,26.63439019,93.98221514
0,225,331,55,260,160,69,311,56,356,139,16,1478,13801,95,1.642019272,2041,24.05833308,2387.842853,26.57761778,93.89905284
1,233,315,55,277,179,72,281,57,369,152,16,1464,14410,96,1.642019272,2110,23.96666654,1507.618204,26.61124675,94.06362332
0,239,335,54,273,167,54,317,56,359,146,16,1482,13478,104,1.642019272,1998,24.04999987,3170.789032,26.54625215,93.94985748
1,254,322,54,282,183,66,309,56,341,158,16,1470,14720,97,1.642019272,2164,23.95833317,584.9516654,26.65167849,94.01141526
0,259,306,54,266,189,56,286,55,345,159,16,1464,16588,86,1.642019272,2430,24.01666657,2651.592323,26.81084612,94.09178415
1,268,300,56,263,177,65,253,57,373,152,16,1463,14401,98,1.642019272,2108,23.9749999,1003.654922,26.59744614,94.16336954
1,277,330,53,261,163,65,307,55,363,145,16,1487,14508,85,1.642019272,2158,24.14999978,1304.304168,26.66316021,93.66873389
1,319,344,57,296,168,50,316,59,377,139,16,1492,12106,112,1.642019272,1807,24.10833327,115.8244563,26.30944148,93.98707792
0,218,332,54,261,179,57,290,55,376,153,17,1481,14405,92,1.642019272,2134,24.04999987,2827.034584,26.64548201,93.86226627
0,223,362,55,255,155,52,363,56,304,131,17,1490,14520,82,1.642019272,2165,24.18333308,588.8431621,26.67099219,93.75379047
0,224,319,55,275,176,66,303,56,356,150,17,1475,14102,92,1.642019272,2081,23.99166663,2523.510443,26.60579877,93.97892886
0,234,312,58,277,167,79,300,60,348,157,17,1479,15012,80,1.642019272,2221,24.13333337,971.0832831,26.69786712,93.94497981
1,236,299,54,296,172,62,282,56,368,146,17,1479,13454,100,1.642019272,1990,24.10833343,807.643009,26.50220806,94.1127914
0,237,290,55,278,190,63,254,56,385,163,17,1467,14052,93,1.642019272,2062,23.95833317,1361.826079,26.57629695,94.05711329
0,250,333,54,267,167,55,320,55,338,145,17,1488,14238,86,1.642019272,2120,24.14999978,1053.669301,26.63423913,93.74221304
1,254,288,55,300,172,51,264,56,355,151,17,1452,16652,88,1.642019272,2419,23.89999994,2893.20945,26.81487651,94.21360989
1,259,326,56,268,155,51,306,58,351,136,17,1489,14478,84,1.642019272,2156,24.15833298,1203.724501,26.66642827,93.70623824
1,236,309,55,281,178,68,280,57,381,154,18,1469,14053,93,1.642019272,2065,23.95833317,2495.530683,26.59093777,94.01925129
0,250,320,54,272,185,78,286,56,376,158,18,1481,13921,95,1.642019272,2063,24.05833308,2934.459673,26.59437127,93.8861255
0,252,339,55,263,191,79,295,57,355,161,18,1478,14043,96,1.642019272,2077,24.03333314,2646.381843,26.60091525,93.91160208
0,263,312,54,279,159,63,299,55,362,137,18,1474,14195,98,1.642019272,2093,23.9749999,2424.891616,26.61042458,93.97698737
0,268,338,54,268,173,71,315,55,349,151,18,1483,13532,101,1.642019272,2007,24.04166651,2855.763567,26.55488492,93.92859839
1,227,345,57,269,156,46,349,59,312,134,19,1495,14613,80,1.642019272,2186,24.20833317,834.970268,26.68863786,93.73102713
0,243,339,55,268,168,58,319,56,360,146,19,1481,13487,104,1.642019272,1998,24.04166651,3204.134725,26.54602603,93.95230314
0,251,346,57,275,148,46,363,60,295,139,19,1495,14539,79,1.642019272,2175,24.19999981,132.298718,26.6820333,93.730281
0,254,369,57,239,148,75,352,59,317,131,19,1492,14664,82,1.642019272,2188,24.19999981,1662.362193,26.69147547,93.74868054
1,259,321,54,269,191,71,290,55,354,160,19,1469,14503,92,1.642019272,2131,23.94999997,2032.282029,26.63103405,94.06591305
0,322,298,54,280,197,65,281,55,345,180,19,1460,16891,86,1.642019272,2467,23.90833298,1389.38735,26.84194155,94.20937716
0,225,322,54,278,173,65,293,54,364,150,20,1478,13737,101,1.642019272,2031,23.99999984,3626.055872,26.57371473,93.96535891
1,226,324,53,272,178,63,313,53,330,147,20,1467,14594,97,1.642019272,2142,23.94999997,2550.030703,26.63991607,94.04221078
1,240,331,55,269,177,46,309,56,347,158,20,1466,14631,91,1.642019272,2146,23.9749999,1147.479361,26.63845448,94.08160995
1,247,328,57,269,150,58,311,59,344,131,20,1489,14478,81,1.642019272,2156,24.15833298,1251.066186,26.66422653,93.70599022
0,218,355,54,268,167,86,340,54,333,157,2,1485,14381,82,1.6745193,2136,24.05833308,1295.398492,26.63169893,93.54885677
1,261,312,57,285,161,70,262,58,413,145,5,1479,12867,122,1.6745193,1904,24.01666641,1182.887332,26.38242867,94.15819397
1,268,353,56,269,159,56,334,58,341,156,5,1487,14451,78,1.6745193,2149,24.09166638,29.65303518,26.63984675,93.5324295
1,246,337,56,282,166,84,288,57,397,141,6,1474,12808,133,1.6745193,1888,23.90000025,2657.003665,26.34763544,94.17390904
1,247,319,57,317,205,95,301,58,342,171,6,1487,12419,123,1.6745193,1847,24.04999987,348.3845712,26.32990183,94.07817682
1,247,346,56,279,200,101,299,56,370,166,6,1476,12691,121,1.6745193,1874,23.99999968,1017.169451,26.33475937,94.14530534
0,267,348,56,254,165,69,311,57,358,135,6,1487,13864,83,1.6745193,2063,24.09166654,23.78263945,26.59943282,93.75808092
1,281,300,58,315,174,82,276,59,398,158,6,1481,12928,104,1.6745193,1915,24.07499997,1271.611949,26.41199923,94.12706643
0,287,331,57,302,189,85,281,58,403,162,6,1496,11823,123,1.6745193,1769,24.03333314,1488.762514,26.2209245,94.03126096
0,244,292,55,272,189,49,271,57,333,159,7,1458,15463,107,1.6745193,2255,23.89166689,3286.79495,26.70210338,94.25475118
1,259,334,57,322,179,91,325,59,350,152,7,1489,12336,114,1.6745193,1837,24.07499997,990.2344924,26.33323292,94.06622852
1,272,324,56,276,184,73,265,57,403,148,7,1477,12814,126,1.6745193,1894,24.00833305,1047.962241,26.36090652,94.1507805
0,240,329,55,289,159,54,318,56,373,138,9,1482,13406,103,1.6745193,1987,24.05833324,2457.215478,26.53412347,93.96082777
0,247,314,58,274,159,59,300,60,343,156,9,1481,15055,84,1.6745193,2231,24.14999994,250.7031048,26.70074826,93.93788567
1,249,320,56,263,185,102,282,57,350,159,9,1458,14767,101,1.6745193,2154,23.92500003,536.7555566,26.63134403,94.20440392
0,252,309,52,288,169,62,292,53,331,151,9,1450,16664,94,1.6745193,2417,23.8499999,2552.364579,26.81128204,94.22804234
1,282,303,54,264,203,73,271,54,335,176,9,1445,15437,114,1.6745193,2232,23.77499994,1552.222346,26.68543087,94.28987985
1,231,312,55,260,173,69,271,56,361,149,10,1465,14333,94,1.6745193,2100,23.98333327,2269.474117,26.58668759,94.1596453
1,241,328,57,258,177,97,287,58,341,159,10,1457,14843,96,1.6745193,2164,23.92500003,1031.648009,26.636201,94.20002825
1,255,332,55,268,173,46,314,57,341,155,10,1482,15043,82,1.6745193,2230,24.14999978,1713.053446,26.70476372,93.91854461
0,261,343,56,246,159,48,324,59,335,149,10,1488,14466,77,1.6745193,2154,24.19166644,696.8126212,26.65570727,93.60352458
0,265,323,54,304,186,83,294,54,377,156,10,1475,13487,103,1.6745193,1990,23.99999984,699.2259326,26.53217212,94.02979045
0,269,333,56,261,164,54,315,58,348,144,10,1490,14380,78,1.6745193,2143,24.17499987,108.6125716,26.64887841,93.60523809
0,270,325,56,268,160,67,314,57,351,151,11,1490,14334,88,1.6745193,2137,24.11666648,929.8368707,26.63786528,93.6040089
0,242,351,52,246,193,60,312,53,346,166,12,1486,14210,99,1.6745193,2113,24.04166667,2197.384332,26.63053239,93.70962288
1,246,313,55,271,189,78,279,57,334,161,12,1458,14982,103,1.6745193,2185,23.91666683,2577.448398,26.65655419,94.21971946
1,248,382,55,268,180,53,340,56,355,150,12,1485,12893,100,1.6745193,1915,24.09166654,1392.886887,26.46745913,93.96062851
0,252,333,56,265,152,64,311,57,334,133,12,1490,14368,81,1.6745193,2142,24.17499987,955.5961322,26.65472197,93.73709955
0,254,309,55,296,177,56,296,58,360,154,12,1486,14257,91,1.6745193,2119,24.09166654,140.6250294,26.63762984,93.82673189
1,265,336,58,290,176,58,308,59,375,150,12,1492,12035,110,1.6745193,1796,24.11666663,349.2760563,26.29094728,93.99484241
1,271,353,57,278,171,82,312,58,388,148,12,1489,12195,111,1.6745193,1816,24.08333333,1224.325995,26.3197632,93.99564726
1,276,311,54,274,200,57,276,55,364,174,12,1462,14679,99,1.6745193,2147,23.95833333,2031.25419,26.62867468,94.16206637
1,280,357,55,279,184,46,302,56,392,148,12,1486,12521,104,1.6745193,1861,24.04999987,371.1916748,26.38280266,94.03489401
0,236,310,54,287,179,64,290,55,366,154,13,1469,14177,100,1.6745193,2084,23.95833317,2257.42116,26.60087192,94.00803344
0,238,318,55,290,170,111,330,56,332,152,13,1486,14407,86,1.6745193,2142,24.13333305,1886.830958,26.65640283,93.79174257
0,239,332,56,288,152,66,323,58,331,135,13,1489,14377,83,1.6745193,2141,24.16666651,1940.718903,26.65580639,93.74959824
1,244,321,55,271,194,59,284,56,372,162,13,1475,13694,97,1.6745193,2020,23.99166648,2538.752597,26.54680207,94.06359518
0,245,312,53,278,164,62,293,55,372,147,13,1473,13964,102,1.6745193,2058,24.00833305,3031.368869,26.59017626,93.97960768
0,253,336,56,255,150,67,314,57,329,130,13,1489,14442,77,1.6745193,2151,24.18333308,1321.314172,26.66132638,93.73784518
0,253,336,54,281,186,68,306,56,361,154,13,1475,13640,103,1.6745193,2013,24.01666641,3521.064817,26.55734344,93.99808636
0,261,313,56,277,153,57,299,59,358,137,13,1489,14476,79,1.6745193,2156,24.15833298,1795.006187,26.66358342,93.68858787
0,266,318,54,266,163,60,298,54,348,143,13,1468,14561,97,1.6745193,2139,23.9416666,680.548575,26.63340231,94.01672708
1,269,342,55,285,199,85,301,56,394,168,13,1489,12274,108,1.6745193,1828,24.0666666,917.7260942,26.3457567,93.97886829
0,279,331,54,272,182,83,312,55,353,163,13,1488,14369,84,1.6745193,2139,24.11666648,1140.483354,26.63742808,93.5841547
1,283,324,56,275,215,99,282,57,362,169,13,1462,14507,97,1.6745193,2122,23.9416666,1002.568922,26.60589909,94.19154174
1,250,372,56,276,177,49,329,57,369,142,14,1480,12668,102,1.6745193,1875,24.03333314,1030.644848,26.41816698,93.96489082
1,262,315,55,269,152,53,304,57,355,137,14,1492,14523,87,1.6745193,2167,24.17499987,1016.849363,26.66996648,93.69178184
1,276,347,56,276,199,87,303,56,390,166,14,1489,12274,112,1.6745193,1828,24.0666666,1103.088839,26.34795613,93.97911805
0,234,368,58,246,151,50,342,60,338,128,15,1494,14718,81,1.6745193,2200,24.2166667,646.6904062,26.69635943,93.71951825
1,234,317,55,265,161,70,302,57,356,143,15,1473,14311,97,1.6745193,2109,23.98333327,1072.64771,26.61740348,93.99757269
1,238,324,55,267,156,64,307,56,343,139,15,1467,14414,98,1.6745193,2115,23.9416666,1774.451466,26.6236945,94.0254993
1,240,315,55,286,176,58,297,56,386,148,15,1477,13357,100,1.6745193,1974,24.07499981,1266.362227,26.52108932,93.98157538
1,245,353,55,287,195,89,317,57,370,178,15,1479,12951,98,1.6745193,1916,24.04999987,3275.609032,26.46558981,94.00486551
1,252,322,56,273,199,82,277,56,387,168,15,1478,13389,105,1.6745193,1979,24.02499978,1105.877268,26.51746101,94.02068887
1,301,317,55,267,181,80,282,57,364,153,15,1464,14472,96,1.6745193,2119,23.9666667,328.4998983,26.60751319,94.17442929
0,244,325,53,272,178,65,305,54,351,150,16,1481,13553,104,1.6745193,2008,24.02499978,3731.503875,26.55618111,93.93863369
0,252,322,56,271,157,63,305,58,356,141,16,1481,14560,85,1.6745193,2157,24.08333317,566.7964439,26.66116231,93.83683184
1,257,306,55,280,164,63,276,56,371,148,16,1468,14327,96,1.6745193,2104,23.9416666,2023.757444,26.61133162,94.03890877
1,259,303,57,316,183,85,280,59,367,153,16,1475,13545,97,1.6745193,1998,24.03333314,2878.395638,26.52572676,94.05128425
0,260,304,56,286,167,59,276,58,387,145,16,1468,14234,93,1.6745193,2090,23.94999981,1973.498179,26.60519122,94.03325533
0,261,352,55,265,143,47,338,58,322,121,16,1490,14910,81,1.6745193,2223,24.16666667,1507.830737,26.71456973,93.76367838
0,235,339,56,290,169,52,302,57,398,142,17,1494,11917,112,1.6745193,1781,24.125,1779.786298,26.26653005,93.99453956
1,256,340,54,264,166,70,310,56,375,142,17,1482,13623,96,1.6745193,2020,24.09166654,530.4576859,26.56289298,93.88995847
0,278,338,58,287,183,57,309,59,384,161,17,1486,12250,110,1.6745193,1821,24.07499997,1270.867064,26.32923574,93.98932463
1,284,314,56,271,193,47,284,57,360,164,17,1463,14604,92,1.6745193,2137,23.9666667,1322.733822,26.62208153,94.16129742
1,300,276,55,299,178,46,264,56,351,160,17,1454,16979,83,1.6745193,2469,23.85833327,365.586218,26.84227391,94.22923148
0,317,325,56,265,196,85,283,56,363,164,18,1458,14558,95,1.6745193,2124,23.9333334,1662.004615,26.60104273,94.19591729
0,240,363,55,252,148,50,341,57,320,131,19,1490,14760,85,1.6745193,2200,24.21666654,1850.905896,26.69345302,93.75138044
0,236,315,56,261,160,67,292,57,361,143,21,1476,14260,95,1.6745193,2105,24.00833305,2670.163632,26.62384796,93.97605654
0,283,326,56,272,181,55,299,58,356,160,21,1480,14583,87,1.6745193,2159,24.08333317,2562.706199,26.6652853,93.86452466
0,259,370,55,272,170,65,353,56,332,161,4,1483,14334,87,1.768431425,2127,24.02499994,2308.837134,26.61913926,93.54003595
0,287,344,56,264,171,58,311,58,358,159,4,1495,14374,78,1.768431425,2149,24.14999978,53.55615663,26.64293598,93.57238887
1,273,326,57,329,185,70,295,57,385,154,5,1483,12408,129,1.768431425,1841,23.99999984,1635.564023,26.31269915,94.0959327
0,258,367,55,269,176,64,347,56,328,162,6,1483,14334,85,1.768431425,2127,24.02499994,2557.23379,26.61693607,93.53979162
0,272,348,54,254,174,68,303,54,372,147,6,1487,13826,100,1.768431425,2056,24.08333317,242.4295598,26.58756276,93.74190061
0,329,316,53,263,191,52,285,54,333,169,6,1445,15291,113,1.768431425,2210,23.75833321,1205.065828,26.66865689,94.30273348
0,237,333,55,254,150,58,312,58,354,138,7,1490,14308,88,1.768431425,2133,24.14999978,524.9697745,26.63609707,93.6236159
1,282,330,56,307,184,62,295,57,383,150,7,1487,12128,138,1.768431425,1804,23.9749999,1170.028455,26.26659433,94.06601971
1,285,309,55,274,165,60,283,56,354,145,7,1473,13747,97,1.768431425,2026,24.04166651,872.0743859,26.52354266,94.16959488
0,217,370,52,244,165,49,330,52,334,140,8,1483,14201,97,1.768431425,2107,24.04999971,2446.788026,26.62000502,93.65399369
0,249,314,57,315,209,77,282,58,368,177,8,1484,12450,125,1.768431425,1848,24.03333314,503.1037091,26.32876841,94.09037564
1,258,305,54,276,161,72,266,55,374,141,8,1465,13676,108,1.768431425,2004,23.92500003,2841.614439,26.49510386,94.18851413
1,260,315,57,317,196,77,278,58,374,166,8,1479,12493,129,1.768431425,1849,23.99166648,749.2497262,26.32391796,94.09475151
0,255,346,55,258,174,94,305,56,353,152,9,1481,14098,95,1.768431425,2089,24,2312.1011,26.61004931,93.71474272
1,255,331,57,312,183,76,310,58,350,153,9,1487,12420,117,1.768431425,1848,24.07499997,302.9285319,26.33717726,94.07161127
1,239,320,58,292,187,65,280,59,407,150,10,1494,11914,115,1.768431425,1781,24.13333337,1994.145754,26.25198618,94.00767897
0,243,337,56,262,161,54,314,58,346,146,10,1480,14976,87,1.768431425,2218,24.14166657,64.61914725,26.69657592,93.934931
0,260,332,58,295,181,61,291,59,409,150,10,1493,11997,114,1.768431425,1792,24.11666663,1324.189425,26.26715563,94.01186372
1,269,338,56,248,163,46,311,59,345,145,10,1488,14535,77,1.768431425,2164,24.18333308,1402.274721,26.65944924,93.61137079
1,236,304,54,288,161,68,279,55,364,138,11,1475,13579,96,1.768431425,2004,24.04166651,2745.241759,26.52830115,94.07134415
1,258,341,57,311,179,66,328,58,376,159,11,1489,12263,108,1.768431425,1827,24.07499997,1237.51825,26.33093025,94.01911163
1,263,289,55,278,181,70,253,57,382,161,11,1470,14181,93,1.768431425,2085,24.00833321,1888.084387,26.58665449,94.11268559
0,226,350,53,249,198,54,315,53,334,165,12,1486,14210,101,1.768431425,2113,24.04166667,2245.413346,26.62833067,93.70937518
